Title,Portátil,Max_Jugadores,Multiplataforma,Online,Genre,Licenciado,Desarrollador,Secuela,Puntuacion_Reseña,Rating,Fecha_Lanzamineto,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed
The Chronicles of Narnia: Prince Caspian,True,2,True,True,"Action,Role-Playing (RPG)",True,Disney,True,56,M,2008,12.8166666666667,15.1166666666667,11.65,4,11.1166666666667,11.65,11.8166666666667,11.65,2,11.4833333333333,0,0,0,0,0,14,16,14,2,12
Cabela's Dangerous Hunts 2009,True,1,True,True,Sports,True,Activision,True,42,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Messiah of Might and Magic: Elements,True,1,True,True,"Action,Role-Playing (RPG)",True,Ubisoft,True,52,T,2008,13.2333333333333,35.8,12,136,8.21666666666667,21.25,39.8,20,17,14.3,14.3666666666667,22.4166666666667,13,45,10.7833333333333,10.7,15.1666666666667,10,74,7.08333333333333
Fracture,True,1,True,True,Action,True,,True,63,T,2008,7.9,12.7166666666667,7,19,6.13333333333333,0,0,0,0,0,10.3833333333333,13.7166666666667,8.53333333333333,5,8.71666666666667,7.01666666666667,9.78333333333333,7,14,5.91666666666667
Bomberman Land,True,4,True,True,Action,True,,True,57,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrobike,True,4,True,True,"Action,Racing / Driving,Sports",True,Ubisoft,True,49,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culdcept Saga,True,4,True,True,Strategy,True,Namco,True,75,T,2008,47.6166666666667,48.8,47.6166666666667,2,46.4333333333333,0,0,0,0,0,47.6166666666667,48.8,47.6166666666667,2,46.4333333333333,0,0,0,0,0
Facebreaker,True,2,True,True,Sports,True,,True,53,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLB Power Pros 2008,True,2,True,True,Sports,True,2K,True,83,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushroom Men: The Spore Wars,True,2,True,True,Action,True,,True,72,E,2008,5.51666666666667,6.86666666666667,5.95,5,3.61666666666667,0,0,0,0,0,7.2,7.71666666666667,7.66666666666667,3,6.68333333333333,3,3.75,3,2,2.25
Dragon Quest V: Hand of the Heavenly Bride,True,1,True,True,Role-Playing (RPG),True,SquareEnix,True,84,T,2008,34.8333333333333,59.2,34,121,25.3166666666667,44.6333333333333,47.8666666666667,44.8666666666667,5,42.3666666666667,38.7333333333333,60.75,36.3166666666667,54,30.1,30.65,40.6333333333333,30,62,23.2666666666667
Ninjatown,True,1,True,True,Strategy,True,,True,80,T,2008,14.6833333333333,17.4166666666667,15,5,11.8833333333333,15.5,15.5,15.5,1,15.5,20,20,20,1,20,12.6333333333333,14.15,14,3,11.1166666666667
Super Dodgeball Brawlers,True,1,True,True,"Action,Sports",True,,True,65,T,2008,0.683333333333333,0.683333333333333,0.683333333333333,1,0.683333333333333,0,0,0,0,0,0,0,0,0,0,0.683333333333333,0.683333333333333,0.683333333333333,1,0.683333333333333
Dokapon Kingdom,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,72,M,2008,24.5333333333333,24.8833333333333,25,3,24.2,0,0,0,0,0,0,0,0,0,0,24.5333333333333,24.8833333333333,25,3,24.2
Alone in the Dark,True,1,True,True,"Action,Adventure,Racing / Driving",True,Atari,True,58,M,2008,6.6,9.16666666666667,6.11666666666667,18,4.33333333333333,9.15,10.4,8.5,4,8.21666666666667,0,0,0,0,0,5.86666666666667,7.53333333333333,6,14,4.13333333333333
NBA 09: The Inside,True,4,True,True,Sports,True,Sony,True,63,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sega Superstars Tennis,True,4,True,True,Sports,True,Sega,True,67,M,2008,7.88333333333333,8.56666666666667,8,5,7.08333333333333,0,0,0,0,0,8.58333333333333,8.88333333333333,8.58333333333333,2,8.28333333333333,7.4,7.85,8,3,6.96666666666667
Baja: Edge of Control,True,4,True,True,"Racing / Driving,Simulation,Sports",True,THQ,True,65,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Destroy All Humans! Big Willy Unleashed,True,2,True,True,Adventure,True,THQ,True,53,T,2008,4.5,4.5,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4.5,1,4.5
Space Invaders Extreme,True,1,True,True,Action,True,SquareEnix,True,85,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultimate Band,True,1,True,True,"Action,Simulation",True,Disney,True,69,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Club,True,4,True,True,Action,True,Sega,True,72,M,2008,6.13333333333333,12.7166666666667,4.75,16,4.13333333333333,20,20,20,1,20,7.66666666666667,9.41666666666667,8,3,5.91666666666667,4.58333333333333,5.76666666666667,4.5,12,3.68333333333333
Madagascar: Escape 2 Africa,True,4,True,True,Action,True,Activision,True,58,M,2008,6.5,6.75,6.5,2,6.25,0,0,0,0,0,7,7,7,1,7,6,6,6,1,6
NBA Ballers: Chosen One,True,4,True,True,Sports,True,Midway,True,54,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dream Pinball 3D,True,4,True,True,Simulation,True,,True,54,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar: Escape 2 Africa,True,4,True,True,Action,True,Activision,True,62,T,2008,6.5,6.75,6.5,2,6.25,0,0,0,0,0,7,7,7,1,7,6,6,6,1,6
Pro Evolution Soccer 2008,True,2,True,True,Sports,True,Konami,True,83,T,2008,63.8,76.65,70,3,50.95,78.2,82.3,78.2,2,74.1,35,35,35,1,35,0,0,0,0,0
Avalon Code,True,1,True,True,"Action,Adventure,Role-Playing (RPG)",True,,True,71,M,2008,31.5,49.8333333333333,23.85,6,21.3666666666667,52.5,62.25,52.5,2,42.75,0,0,0,0,0,21,23.2333333333333,21.9666666666667,4,18.2666666666667
Disgaea DS,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,82,M,2008,82.7666666666667,113.816666666667,70.5333333333333,14,55.7,125.816666666667,137.733333333333,123.116666666667,5,108.283333333333,77.5166666666667,95.5166666666667,70.5333333333333,4,63.0166666666667,43.95,50.6333333333333,42.7166666666667,5,39.0333333333333
Guitar Rock Tour,True,1,True,True,Simulation,True,,True,60,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost in Blue 3,True,1,True,True,Role-Playing (RPG),True,Konami,True,59,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syberia,True,1,True,True,Adventure,True,,True,52,T,2008,10.85,17.1333333333333,10.5,127,6.83333333333333,12.6,17.95,12,32,9.9,12.2833333333333,14.95,11.3666666666667,14,10.4666666666667,9.91666666666667,12.8,9.75,81,6.41666666666667
Afrika,True,1,True,True,"Adventure,Simulation",True,Sony,True,63,T,2008,28.2666666666667,32.75,30.4333333333333,8,22.6666666666667,31.0333333333333,33.55,30.8666666666667,5,27.05,0,0,0,0,0,23.6666666666667,27.4166666666667,24,3,19.9166666666667
NFL Head Coach 09,True,1,True,True,"Simulation,Sports,Strategy",True,EA,True,64,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL 2K9,True,1,True,True,Sports,True,2K,True,70,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brothers in Arms: Double Time,True,1,True,True,"Action,Strategy",True,Ubisoft,True,45,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ObsCure: The Aftermath,True,1,True,True,Action,True,,True,53,T,2008,7.63333333333333,10.0666666666667,7.33333333333333,15,6.23333333333333,6.75,7.55,6.5,4,6.05,7.33333333333333,7.33333333333333,7.33333333333333,1,7.33333333333333,8.01666666666667,10.2833333333333,7.76666666666667,10,6.45
MotoGP 08,True,1,True,True,"Racing / Driving,Simulation,Sports",True,,True,68,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFL Head Coach 09,True,1,True,True,"Simulation,Sports,Strategy",True,EA,True,67,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFL Tour,True,1,True,True,"Action,Sports",True,EA,True,49,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinball Hall of Fame: The Williams Collection,True,4,True,True,Simulation,True,,True,78,T,2008,29.25,39.1833333333333,27.5,4,20.1833333333333,32.3333333333333,41.8333333333333,35,3,22.8333333333333,0,0,0,0,0,20,20,20,1,20
Baja: Edge of Control,True,4,True,True,"Racing / Driving,Simulation,Sports",True,THQ,True,61,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFL Tour,True,4,True,True,"Action,Sports",True,EA,True,45,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall-E,True,4,True,True,Action,True,THQ,True,51,M,2008,7.35,10.5166666666667,6.71666666666667,7,5.26666666666667,6,6,6,1,6,14,14,14,1,14,6.28333333333333,8.25,6.71666666666667,5,5
Ninja Reflex,True,4,True,True,Action,True,EA,True,49,E,2008,3.83333333333333,3.91666666666667,3.83333333333333,2,3.75,3.66666666666667,3.66666666666667,3.66666666666667,1,3.66666666666667,0,0,0,0,0,4,4,4,1,4
Conflict: Denied Ops,True,4,True,True,Action,True,Eidos,True,52,T,2008,6.38333333333333,9.13333333333333,5.66666666666667,11,5,0,0,0,0,0,12.25,12.25,12.25,1,12.25,5.78333333333333,7.58333333333333,5.58333333333333,10,4.83333333333333
Top Spin 3,True,4,True,True,Sports,True,2K,True,78,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitz: The League II,True,2,True,True,"Action,Sports",True,Midway,True,62,M,2008,20,21,20,2,19,0,0,0,0,0,0,0,0,0,0,20,21,20,2,19
Hellboy: The Science of Evil,True,2,True,True,"Action,Adventure",True,Konami,True,47,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castlevania Judgment,True,2,True,True,Action,True,Konami,True,49,T,2008,7.78333333333333,9.43333333333333,6,3,6.13333333333333,0,0,0,0,0,0,0,0,0,0,7.78333333333333,9.43333333333333,6,3,6.13333333333333
Death Jr. II: Root of Evil,True,2,True,True,Action,True,Eidos,True,71,E,2008,9.7,11.5333333333333,9.7,2,7.85,0,0,0,0,0,13.3833333333333,13.3833333333333,13.3833333333333,1,13.3833333333333,6.01666666666667,6.01666666666667,6.01666666666667,1,6.01666666666667
Raiden IV,True,2,True,True,Action,True,,True,63,T,2008,0.833333333333333,0.866666666666667,0.833333333333333,2,0.783333333333333,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.866666666666667,0.833333333333333,2,0.783333333333333
Metal Slug 7,True,1,True,True,Action,True,,True,70,M,2008,1.26666666666667,2.05,0.983333333333333,8,0.916666666666667,0,0,0,0,0,0,0,0,0,0,1.26666666666667,2.05,0.983333333333333,8,0.916666666666667
Spider-Man: Web of Shadows,True,1,True,True,Action,True,Activision,True,77,E,2008,12.5666666666667,16.7833333333333,12,24,9.38333333333333,19.6333333333333,20.45,19.6333333333333,2,18.8166666666667,13.15,14.4166666666667,12,11,12.2666666666667,10.7,12.9166666666667,11,11,8.66666666666667
Trauma Center: Under The Knife 2,True,1,True,True,"Action,Simulation",True,,True,79,T,2008,12,18.1333333333333,10.5333333333333,16,9.2,0,0,0,0,0,0,0,0,0,0,12,18.1333333333333,10.5333333333333,16,9.2
Fracture,True,1,True,True,Action,True,,True,62,M,2008,7.9,12.7166666666667,7,19,6.13333333333333,0,0,0,0,0,10.3833333333333,13.7166666666667,8.53333333333333,5,8.71666666666667,7.01666666666667,9.78333333333333,7,14,5.91666666666667
Alone in the Dark,True,1,True,True,"Action,Adventure,Racing / Driving",True,Atari,True,39,T,2008,6.6,9.16666666666667,6.11666666666667,18,4.33333333333333,9.15,10.4,8.5,4,8.21666666666667,0,0,0,0,0,5.86666666666667,7.53333333333333,6,14,4.13333333333333
Final Fantasy Fables: Chocobo's Dungeon,True,1,True,True,"Action,Role-Playing (RPG)",True,SquareEnix,True,76,M,2008,28.1666666666667,39.45,25,9,23.7833333333333,38.65,45.4833333333333,38.65,2,31.8166666666667,29.2166666666667,31.4166666666667,31.8833333333333,3,27,22.1333333333333,23.4333333333333,21.1666666666667,4,21.3166666666667
The King of Fighters Collection: The Orochi Saga,True,1,True,True,Action,True,,True,70,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klonoa: Door to Phantomile,True,1,True,True,Action,True,Namco,True,77,T,2008,5.01666666666667,9.91666666666667,4.13333333333333,30,3.65,5.35,6.51666666666667,4.75,4,4.48333333333333,6.28333333333333,10.5166666666667,5.23333333333333,8,4.78333333333333,4.36666666666667,5.58333333333333,4,18,3.45
Samurai Warriors: Katana,True,1,True,True,Action,True,,True,53,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle of the Bands,True,2,True,True,"Action,Simulation",True,THQ,True,58,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellboy: The Science of Evil,True,2,True,True,"Action,Adventure",True,Konami,True,44,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball: Origins,True,1,True,True,"Action,Adventure",True,Atari,True,78,M,2008,11.5,13.05,10.7833333333333,5,9.81666666666667,0,0,0,0,0,12.15,13.7666666666667,13,3,10.5333333333333,10.5166666666667,10.65,10.5166666666667,2,10.3833333333333
Ninja Reflex,True,1,True,True,Action,True,EA,True,54,T,2008,3.83333333333333,3.91666666666667,3.83333333333333,2,3.75,3.66666666666667,3.66666666666667,3.66666666666667,1,3.66666666666667,0,0,0,0,0,4,4,4,1,4
Space Bust-A-Move,True,1,True,True,Strategy,True,SquareEnix,True,71,M,2008,4.01666666666667,5.51666666666667,4.01666666666667,2,2.5,7.03333333333333,7.03333333333333,7.03333333333333,1,7.03333333333333,0,0,0,0,0,1,1,1,1,1
Top Spin 3,True,1,True,True,Sports,True,2K,True,75,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UEFA Euro 2008,True,7,True,True,Sports,True,EA,True,79,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blast Works: Build, Trade, Destroy",True,4,True,True,Action,True,,True,78,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIFA Street 3,True,4,True,True,Sports,True,EA,True,63,T,2008,5.75,6.8,5.5,4,4.8,0,0,0,0,0,8,8,8,1,8,5,5.5,5,3,4.5
Blitz: The League II,True,2,True,True,"Action,Sports",True,Midway,True,68,M,2008,20,21,20,2,19,0,0,0,0,0,0,0,0,0,0,20,21,20,2,19
Space Chimps,True,2,True,True,"Action,Adventure",True,,True,57,T,2008,2.4,2.4,2.4,1,2.4,0,0,0,0,0,2.4,2.4,2.4,1,2.4,0,0,0,0,0
The Spiderwick Chronicles,True,2,True,True,"Action,Adventure",True,,True,59,E,2008,5.33333333333333,6.58333333333333,5,3,4.08333333333333,0,0,0,0,0,8,8,8,1,8,4,4.5,4,2,3.5
Etrian Odyssey II: Heroes of Lagaard,True,1,True,True,Role-Playing (RPG),True,,True,82,T,2008,55.4833333333333,63.3166666666667,53.8,10,48.0166666666667,72,72,72,1,72,67.45,68.7166666666667,67.45,2,66.1666666666667,49.7,56.1666666666667,45,7,44.3666666666667
Line Rider 2: Unbound,True,1,True,True,"Simulation,Sports",True,,True,59,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The King of Fighters Collection: The Orochi Saga,True,1,True,True,Action,True,,True,61,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target: Terror,True,1,True,True,Action,True,Konami,True,33,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legendary,True,1,True,True,Action,True,Atari,True,47,T,2008,5.85,9.36666666666667,5.63333333333333,57,4.86666666666667,6.68333333333333,7.15,6.91666666666667,5,6.4,7.6,10.0166666666667,6.5,11,5.58333333333333,5.28333333333333,6.48333333333333,5,41,4.56666666666667
Universe at War: Earth Assault,True,1,True,True,"Action,Strategy",True,Sega,True,66,T,2008,16,17,16,4,15,0,0,0,0,0,0,0,0,0,0,16,17,16,4,15
Smash Court Tennis 3,True,4,True,True,"Simulation,Sports",True,Atari,True,55,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Lyoko: Fall of X.A.N.A,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,51,M,2008,15.15,16.2,15.15,2,14.1,0,0,0,0,0,0,0,0,0,0,15.15,16.2,15.15,2,14.1
Knights in the Nightmare,True,1,True,True,"Role-Playing (RPG),Strategy",True,,True,76,M,2008,27.1166666666667,32.9833333333333,28.85,8,23.6333333333333,0,0,0,0,0,31,31,31,1,31,26.5666666666667,32.7833333333333,28.55,7,23.4166666666667
Lock's Quest,True,1,True,True,"Action,Adventure,Strategy",True,THQ,True,80,E,2008,14.9,16.8,15,6,13.45,0,0,0,0,0,15,15,15,1,15,14.8833333333333,16.8,15,5,13.4333333333333
Master of the Monster Lair,True,1,True,True,Role-Playing (RPG),True,,True,63,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N+,True,1,True,True,Action,True,Atari,True,82,M,2008,17.2,18.8,18,5,16.3,18,18,18,1,18,0,0,0,0,0,17,18.3666666666667,16.5,4,15.8666666666667
Pipe Mania,True,1,True,True,Strategy,True,,True,71,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Spiderwick Chronicles,True,1,True,True,Role-Playing (RPG),True,,True,60,E,2008,5.33333333333333,6.58333333333333,5,3,4.08333333333333,0,0,0,0,0,8,8,8,1,8,4,4.5,4,2,3.5
Summon Night: Twin Age,True,1,True,True,Role-Playing (RPG),True,,True,73,E,2008,15.3333333333333,19.5833333333333,15,10,13.0833333333333,24,24,24,1,24,15.2833333333333,16.6666666666667,14.9833333333333,4,14.05,13.6333333333333,14.7833333333333,15,5,12.65
Wild Arms XF,True,1,True,True,Role-Playing (RPG),True,,True,64,M,2008,56.2333333333333,66.2666666666667,53.8666666666667,7,52.5166666666667,77.4833333333333,77.4833333333333,77.4833333333333,1,77.4833333333333,55,55,55,1,55,52.2333333333333,53.7,50.9,5,50.7833333333333
FIFA Street 3,True,1,True,True,Sports,True,EA,True,63,T,2008,5.75,6.8,5.5,4,4.8,0,0,0,0,0,8,8,8,1,8,5,5.5,5,3,4.5
MotoGP 08,True,1,True,True,"Racing / Driving,Simulation,Sports",True,,True,65,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Birdman: Attorney at Law,True,1,True,True,Adventure,True,Capcom,True,60,M,2008,4.13333333333333,5.56666666666667,4,11,3.61666666666667,7.06666666666667,7.06666666666667,7.06666666666667,1,7.06666666666667,0,0,0,0,0,3.85,4.26666666666667,3.75,10,3.48333333333333
Let's Tap,True,1,True,True,Simulation,True,Sega,True,70,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHL 2K9,True,1,True,True,Sports,True,2K,True,65,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conflict: Denied Ops,True,4,True,True,Action,True,Eidos,True,51,E,2008,6.38333333333333,9.13333333333333,5.66666666666667,11,5,0,0,0,0,0,12.25,12.25,12.25,1,12.25,5.78333333333333,7.58333333333333,5.58333333333333,10,4.83333333333333
Worms: A Space Oddity,True,4,True,True,"Action,Strategy",True,THQ,True,64,M,2008,10,10,10,1,10,0,0,0,0,0,10,10,10,1,10,0,0,0,0,0
UEFA Euro 2008,True,4,True,True,Sports,True,EA,True,80,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overlord: Raising Hell,True,2,True,True,"Action,Strategy",True,,True,72,T,2008,21.9833333333333,53.6166666666667,14.5,43,10.5666666666667,38.6166666666667,63.4,37,15,24.9,14.1,22.8333333333333,11.75,18,8.66666666666667,11.2333333333333,24.4333333333333,8.5,10,6.38333333333333
Battle Fantasia,True,2,True,True,"Action,Role-Playing (RPG)",True,,True,71,M,2008,1.13333333333333,1.53333333333333,1.05,6,0.683333333333333,0,0,0,0,0,0,0,0,0,0,1.13333333333333,1.53333333333333,1.05,6,0.683333333333333
Bangai-O Spirits,True,1,True,True,Action,True,,True,83,M,2008,11.75,15.55,10.5,4,8.55,20,20,20,1,20,11,11,11,1,11,8,9,8,2,7
Dungeon Explorer: Warriors of Ancient Arts,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,60,M,2008,12.5833333333333,22.85,7.83333333333333,5,7.1,0,0,0,0,0,0,0,0,0,0,12.5833333333333,22.85,7.83333333333333,5,7.1
From the Abyss,True,1,True,True,"Action,Role-Playing (RPG)",True,,True,60,T,2008,7.38333333333333,12.75,5.63333333333333,10,4.75,19,19,19,1,19,0,0,0,0,0,6.08333333333333,8.43333333333333,5.13333333333333,9,4.3
New International Track & Field,True,1,True,True,"Action,Sports",True,Konami,True,73,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soul Bubbles,True,1,True,True,Strategy,True,Eidos,True,78,T,2008,8.81666666666667,10.3666666666667,8.65,6,7.36666666666667,9.48333333333333,10.65,9.15,4,8.46666666666667,9,9,9,1,9,6,6,6,1,6
Tropix!,True,1,True,True,Action,True,,True,59,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unsolved Crimes,True,1,True,True,"Action,Adventure,Racing / Driving",True,,True,66,T,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zubo,True,1,True,True,"Adventure,Role-Playing (RPG),Strategy",True,EA,True,75,E,2008,15,15,15,1,15,0,0,0,0,0,15,15,15,1,15,0,0,0,0,0
Ford Racing Off Road,True,1,True,True,Racing / Driving,True,,True,47,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey Birdman: Attorney at Law,True,1,True,True,Adventure,True,Capcom,True,62,M,2008,4.13333333333333,5.56666666666667,4,11,3.61666666666667,7.06666666666667,7.06666666666667,7.06666666666667,1,7.06666666666667,0,0,0,0,0,3.85,4.26666666666667,3.75,10,3.48333333333333
Secret Agent Clank,True,1,True,True,Action,True,Sony,True,72,M,2008,7.76666666666667,8.91666666666667,7.5,21,6.68333333333333,0,0,0,0,0,7.85,9.05,8,7,6.98333333333333,7.71666666666667,8.8,7.5,14,6.66666666666667
Space Invaders Extreme,True,1,True,True,Action,True,SquareEnix,True,84,M,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armored Core: For Answer,True,1,True,True,Action,True,Ubisoft,True,62,M,2008,56.8833333333333,192.833333333333,14.5,12,21.5166666666667,272.5,311.25,272.5,2,233.75,17.2666666666667,19.4333333333333,18.5,5,14.8666666666667,10.25,12.5333333333333,9.93333333333333,5,8.71666666666667
Legendary,True,1,True,True,Action,True,Atari,True,50,E,2008,5.85,9.36666666666667,5.63333333333333,57,4.86666666666667,6.68333333333333,7.15,6.91666666666667,5,6.4,7.6,10.0166666666667,6.5,11,5.58333333333333,5.28333333333333,6.48333333333333,5,41,4.56666666666667
Agatha Christie: Evil Under the Sun,True,1,True,True,Adventure,True,,True,46,M,2008,7.61666666666667,8.43333333333333,7.61666666666667,2,6.8,6,6,6,1,6,0,0,0,0,0,9.25,9.25,9.25,1,9.25
Agatha Christie: And Then There Were None,True,1,True,True,Adventure,True,,True,50,M,2008,7.93333333333333,9.85,7.5,6,6.43333333333333,9.5,10.75,9.5,2,8.25,0,0,0,0,0,7.16666666666667,7.91666666666667,7.5,4,6.25
Armored Core: For Answer,True,1,True,True,Action,True,Ubisoft,True,64,T,2008,56.8833333333333,192.833333333333,14.5,12,21.5166666666667,272.5,311.25,272.5,2,233.75,17.2666666666667,19.4333333333333,18.5,5,14.8666666666667,10.25,12.5333333333333,9.93333333333333,5,8.71666666666667
Cradle of Rome,True,1,True,True,Strategy,True,,True,63,E,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dark Spire,True,1,True,True,"Adventure,Role-Playing (RPG)",True,,True,69,T,2008,56.0166666666667,82.0666666666667,45,6,39.2,51.5166666666667,62.15,50,3,40.8666666666667,76.8166666666667,95.2166666666667,76.8166666666667,2,58.4,27.9166666666667,27.9166666666667,27.9166666666667,1,27.9166666666667
